Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,199,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,395,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,592,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,790,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,984,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1180,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1375,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1570,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1763,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1959,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,2155,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,2352,0
