Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,126,67
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,251,138
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,384,199
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,523,260
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,655,323
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,784,390
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,906,462
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1039,524
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1175,585
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1308,648
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1437,715
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,1558,785
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1696,846
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1830,906
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1963,969
