Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,482,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,968,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1450,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1935,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2421,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,2909,0
