Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,176,306
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,360,612
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,541,920
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,712,1232
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,892,1537
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1071,1847
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1253,2154
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1423,2470
