Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,5,176,310
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,4,348,627
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,4,533,921
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,5,717,1221
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,4,892,1533
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,5,1076,1835
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,5,1254,2146
