Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,475,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,963,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1443,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1934,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,2420,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2916,0
