Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,191,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,386,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,580,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,780,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,977,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1172,0
