Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,183,9
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,369,15
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,555,20
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,0,733,40
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,910,57
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,1094,71
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,0,1278,80
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1458,98
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,1636,112
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1812,129
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1983,150
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,2165,163
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,2353,172
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,2534,185
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,2718,201
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,0,2900,215
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,3083,227
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,3257,251
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,3441,261
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,3621,279
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,3804,294
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,3991,306
