Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,157,328
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,305,667
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,460,1001
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,635,1316
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,788,1647
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,958,1964
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1120,2289
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1277,2624
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,1428,2962
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1602,3278
