Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,301,175
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,621,346
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,963,487
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1279,656
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,1588,832
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1901,1011
