Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,191,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,384,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,576,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,770,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,967,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1159,0
