Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,180,301
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,357,607
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,531,919
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,718,1224
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,888,1538
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,1072,1842
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1247,2158
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1416,2477
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1591,2792
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,0,1773,3099
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1946,3417
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,2129,3717
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,1,2310,4025
