Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,192,293
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,386,585
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,565,896
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,751,1199
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,939,1501
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,1129,1799
